   6.0000000e+00   1.4766103e+01
   1.0000000e+01   1.7007024e+01
   2.0000000e+01   1.9033913e+01
   3.0000000e+01   2.1429689e+01
   4.0000000e+01   2.3816873e+01
   5.0000000e+01   2.5830323e+01
   6.0000000e+01   2.7538156e+01
   7.0000000e+01   2.9455195e+01
