   6.0000000e+00   1.2977735e+01
   2.0000000e+01   1.6684543e+01
   4.0000000e+01   2.1166909e+01
   6.0000000e+01   2.7010868e+01
   8.0000000e+01   3.0035931e+01
   1.0000000e+02   3.2603746e+01
   1.0600000e+02   3.3922588e+01
