   5.0000000e+00   1.9682082e+01
   3.1000000e+01   2.4364193e+01
   6.1000000e+01   3.2757323e+01
   9.1000000e+01   4.0178059e+01
   1.2200000e+02   4.6436402e+01
   1.5200000e+02   5.2335854e+01
   1.6800000e+02   5.5784776e+01
   1.8100000e+02   5.9462885e+01
