#Created by LogTD, v1.2.0
#Logging Parameters
#Logging date: Dec 5, 2018 8:47:12 AM
#Output file: Wow2.dat
#Multimeter in use? true
#Depth counter in use? true
#Multimeter data port: COM5
#Counter data port:    COM6
#Multimeter baud rate: 9600
#Counter baud rate:    9600
#Debug flag is false
#
#Depth factor: 0.00254 meters/count
#Depth offset: 6.0 meters
#Read Delay: 250 milliseconds
#
#Comment:start log at 6m depth below ground level
# GWT at 343 feet below top of casing using electric tape.
#
#Resistance	   Probe  	 Elapsed  
#  (Ohms)  	 Depth (m)	Time(secs)
   020207.0	0006.00202	000000.140	008.180
   020198.0	0006.00202	000000.695	008.191
   020188.0	0006.00202	000001.281	008.202
   020180.0	0006.00202	000001.836	008.211
   020172.0	0006.00202	000002.390	008.221
   020162.0	0006.00202	000002.976	008.232
   020157.0	0006.00202	000003.554	008.238
   020151.0	0006.00202	000004.109	008.245
   020144.0	0006.00202	000004.695	008.253
   020138.0	0006.00202	000005.250	008.260
   020128.0	0006.00202	000005.774	008.271
   020118.0	0006.00202	000006.352	008.283
   020109.0	0006.00202	000006.938	008.293
   020101.0	0006.00202	000007.516	008.302
   020095.0	0006.00202	000008.094	008.309
   020089.0	0006.00202	000008.680	008.316
   020082.0	0006.00202	000009.234	008.324
   020075.0	0006.00202	000009.766	008.332
   020066.0	0006.00202	000010.344	008.343
   020058.0	0006.00202	000010.898	008.352
   020051.0	0006.00202	000011.484	008.360
   020044.0	0006.00202	000012.062	008.368
   020037.0	0006.00202	000012.586	008.376
   020029.0	0006.00202	000013.140	008.385
   020019.0	0006.00202	000013.726	008.397
   020011.0	0006.00202	000014.304	008.406
   020002.0	0006.00202	000014.882	008.417
   019996.0	0006.00202	000015.437	008.424
   019987.0	0006.00202	000015.968	008.434
   019979.0	0006.00202	000016.554	008.443
   019972.0	0006.00202	000017.156	008.452
   019964.0	0006.00202	000017.734	008.461
   019958.0	0006.00202	000018.265	008.468
   019951.0	0006.00202	000018.836	008.476
   019943.0	0006.00202	000019.414	008.485
   019935.0	0006.00202	000019.992	008.495
   019926.0	0006.00202	000020.547	008.505
   019919.0	0006.00202	000021.094	008.513
   019909.0	0006.00202	000021.648	008.525
   019898.0	0006.00202	000022.226	008.538
   019888.0	0006.00202	000022.804	008.549
   019878.0	0006.00202	000023.359	008.561
   019871.0	0006.00202	000023.914	008.569
   019861.0	0006.00202	000024.468	008.581
   019853.0	0006.00202	000025.078	008.590
   019845.0	0006.00202	000025.688	008.600
   019839.0	0006.00202	000026.219	008.607
   019832.0	0006.00202	000026.750	008.615
   019825.0	0006.00202	000027.328	008.623
   019818.0	0006.00202	000027.906	008.631
   019810.0	0006.00202	000028.492	008.641
   019802.0	0006.00202	000029.047	008.650
   019795.0	0006.00202	000029.578	008.658
   019790.0	0006.00202	000030.132	008.664
   019783.0	0006.00202	000030.734	008.672
   019777.0	0006.00202	000031.328	008.680
   019769.0	0006.00202	000031.882	008.689
   019761.0	0006.00202	000032.437	008.698
   019754.0	0006.00202	000032.992	008.707
   019746.0	0006.00202	000033.602	008.716
   019740.0	0006.00202	000034.180	008.723
   019732.0	0006.00202	000034.711	008.732
   019725.0	0006.00202	000035.250	008.741
   019719.0	0006.00202	000035.836	008.748
   019715.0	0006.00202	000036.414	008.753
   019709.0	0006.00202	000036.953	008.760
   019703.0	0006.00202	000037.508	008.767
   019697.0	0006.00202	000038.101	008.774
   019690.0	0006.00202	000038.664	008.782
   019683.0	0006.00202	000039.218	008.790
   019676.0	0006.00202	000039.804	008.799
   019668.0	0006.00202	000040.382	008.808
   019660.0	0006.00202	000040.938	008.817
   019655.0	0006.00202	000041.500	008.823
   019649.0	0006.00202	000042.078	008.830
   019642.0	0006.00202	000042.640	008.839
   019635.0	0006.00202	000043.195	008.847
   019629.0	0006.00202	000043.804	008.854
   019624.0	0006.00202	000044.359	008.860
   019615.0	0006.00202	000044.890	008.871
   019610.0	0006.00202	000045.446	008.877
   019603.0	0006.00202	000046.024	008.885
   019597.0	0006.00202	000046.609	008.892
   019592.0	0006.00202	000047.195	008.898
   019586.0	0006.00202	000047.750	008.905
   019580.0	0006.00202	000048.274	008.912
   019575.0	0006.00202	000048.859	008.918
   019569.0	0006.00202	000049.460	008.925
   019562.0	0006.00202	000050.015	008.934
   019556.0	0006.00202	000050.554	008.941
   019550.0	0006.00202	000051.109	008.948
   019541.0	0006.00202	000051.695	008.959
   019533.0	0006.00202	000052.297	008.968
   019527.0	0006.00202	000052.852	008.975
   019520.0	0006.00202	000053.390	008.984
   019513.0	0006.00202	000053.946	008.992
   019504.0	0006.00202	000054.524	009.003
   019496.0	0006.00202	000055.086	009.012
   019489.0	0006.00202	000055.640	009.021
   019484.0	0006.00202	000056.226	009.027
   019480.0	0006.00202	000056.781	009.032
   019474.0	0006.00202	000057.367	009.039
   019469.0	0006.00202	000057.968	009.045
   019462.0	0006.00202	000058.531	009.053
   019455.0	0006.00202	000059.054	009.062
   019447.0	0006.00202	000059.632	009.071
   019440.0	0006.00202	000060.218	009.079
   019434.0	0006.00202	000060.804	009.087
   019425.0	0006.00202	000061.382	009.097
   019419.0	0006.00202	000061.914	009.105
   019410.0	0006.00202	000062.446	009.115
   019404.0	0006.00202	000063.024	009.123
   019398.0	0006.00202	000063.586	009.130
   019391.0	0006.00202	000064.148	009.138
   019386.0	0006.00202	000064.726	009.144
   019381.0	0006.00202	000065.304	009.150
   019376.0	0006.00202	000065.890	009.156
   019371.0	0006.00202	000066.476	009.162
   019365.0	0006.00202	000067.031	009.170
   019359.0	0006.00202	000067.554	009.177
   019354.0	0006.00202	000068.133	009.183
   019350.0	0006.00202	000068.696	009.188
   019346.0	0006.00202	000069.250	009.192
   019341.0	0006.00202	000069.836	009.199
   019338.0	0006.00202	000070.390	009.202
   019333.0	0006.00202	000070.945	009.208
   019327.0	0006.00202	000071.554	009.215
   019322.0	0006.00202	000072.132	009.221
   019316.0	0006.00202	000072.688	009.229
   019311.0	0006.00202	000073.274	009.235
   019304.0	0006.00202	000073.828	009.243
   019300.0	0006.00202	000074.359	009.248
   019296.0	0006.00202	000074.945	009.253
   019291.0	0006.00202	000075.524	009.259
   019287.0	0006.00202	000076.078	009.264
   019282.0	0006.00202	000076.664	009.270
   019278.0	0006.00202	000077.219	009.275
   019271.0	0006.00202	000077.750	009.283
   019265.0	0006.00202	000078.304	009.290
   019260.0	0006.00202	000078.882	009.296
   019256.0	0006.00202	000079.468	009.301
   019251.0	0006.00202	000080.047	009.307
   019246.0	0006.00202	000080.602	009.313
   019241.0	0006.00202	000081.164	009.319
   019235.0	0006.00202	000081.766	009.327
   019231.0	0006.00202	000082.344	009.332
